Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell cycle phase]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0014_r0001_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0014_r0001_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0001_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0001_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0005_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0005_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0005_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0005_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0003_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0003_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0015_r0001_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa3_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0015_r0001_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa3_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0001_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0001_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0002_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0002_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0008_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0008_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0008_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0008_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0002_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0002_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0006_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0006_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0006_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0006_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0001_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0001_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0003_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0003_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0002_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0014_r0002_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0002_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0014_r0002_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0004_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0004_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0003_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0003_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0001_Cond1-H_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0013_r0001_Chr_20170903_Samples20170818_NCAPH-mEGFP_B_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0009_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0009_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0009_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0009_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0004_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0004_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0004_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0004_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0002_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0011_r0002_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early5_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0002_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0002_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region4_SlightDrift_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0002_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0017_r0002_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early2_region4_SlightDrift_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0004_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0004_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0004_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region2_Condensin..tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0005_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0005_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region2_Condensin..tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0005_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0005_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0001_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region5_Hoechst_cropped.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0015_r0001_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early4_region5_Condensin_cropped.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0002_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0002_Cond2-H2_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0002_ana_early	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0016_r0002_Chr_20170830_Samples20170818_NCAPH2-mEGFP_A_ana-early3_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0006_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0006_Cond2-H2_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0020_r0006_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0020_r0006_Chr_20170910_Samples20170818_NCAPH2-mEGFP_C_prometa1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0023_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0023_r0001_Chr_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0023_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0023_r0001_Cond2-H2_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
NCAPH2gfpc67	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0022_r0001_prometa	Untreated	ENSG00000025770	NCAPH2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPH2gfpc67	c0022_r0001_Chr_20170902_Samples20170818_NCAPH2-mEGFP_B_prometa1_region6_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH2		
